evaluation,id
0.2727272727272727,WDC WD20EFRX_WD-WCC4M0PT9JCF_0
0.38095238095238093,WDC WD20EFRX_WD-WCC4M3TTXF1Y_0
0.11881188118811882,WDC WD20EFRX_WD-WCC4M7UYXP88_0
0.06837606837606837,WDC WD20EFRX_WD-WCC4MJPUYLC7_0
0.07430340557275542,WDC WD20EFRX_WD-WCC4MKDL77ZK_0
0.21052631578947367,WDC WD20EFRX_WD-WMC4M2889366_0
0.05555555555555556,WDC WD20EFRX_WD-WMC4M2889605_0
0.0668693009118541,WDC WD20EFRX_WD-WMC4M2892089_0
0.0821917808219178,WDC WD20EFRX_WD-WMC4M2932382_0
0.04347826086956522,WDC WD20EFRX_WD-WMC4M2932590_0
0.06703910614525138,WDC WD20EFRX_WD-WMC4M2932733_0
