evaluation,id
0.04130808950086058,ST3160316AS_6VM6N840_0
0.04347826086956522,ST3160316AS_6VMWZH2A_0
0.030456852791878174,ST3160316AS_6VMX70TB_0
0.06299212598425198,ST3160316AS_9VYBP3JW_0
0.05673758865248227,ST3160316AS_9VYBPBKF_0
0.049079754601226995,ST3160316AS_9VYBT76T_0
0.10434782608695652,ST3160316AS_9VYBVW1B_0
0.07801418439716312,ST3160316AS_9VYBXRK2_0
0.07594936708860758,ST3160316AS_9VYC09XQ_0
0.030690537084398978,ST3160316AS_9VYC10JY_0
0.07692307692307693,ST3160316AS_Z2A1BBCQ_0
0.05673758865248227,ST3160316AS_Z2A1FMBJ_0
