evaluation,id
0.16666666666666669,WDC WD20EFRX_WD-WCC4M0PT9JCF_0
0.2033898305084746,WDC WD20EFRX_WD-WCC4M3TTXF1Y_0
0.0933852140077821,WDC WD20EFRX_WD-WCC4M7UYXP88_0
0.059113300492610835,WDC WD20EFRX_WD-WCC4MJPUYLC7_0
0.06349206349206349,WDC WD20EFRX_WD-WCC4MKDL77ZK_0
0.14201183431952663,WDC WD20EFRX_WD-WMC4M2889366_0
0.04928131416837782,WDC WD20EFRX_WD-WMC4M2889605_0
0.057291666666666664,WDC WD20EFRX_WD-WMC4M2892089_0
0.069164265129683,WDC WD20EFRX_WD-WMC4M2932382_0
0.03953871499176277,WDC WD20EFRX_WD-WMC4M2932590_0
0.05811138014527845,WDC WD20EFRX_WD-WMC4M2932733_0
