evaluation,failure_prevented,n_maintenance_activities,id
42.8588,False,0,FD002_1_0
55.7762,False,3,FD002_2_0
85.1969,True,16,FD002_3_0
48.4771,False,7,FD002_4_0
97.7098,True,3,FD002_5_0
46.0731,False,1,FD002_6_0
45.489,False,1,FD002_7_0
97.6833,True,3,FD002_8_0
87.9191,True,13,FD002_9_0
89.5101,True,11,FD002_10_0
46.4802,False,14,FD002_11_0
83.9758,True,19,FD002_12_0
35.7378,False,19,FD002_13_0
46.2345,False,3,FD002_14_0
43.9754,False,8,FD002_15_0
97.7098,True,3,FD002_16_0
47.7049,False,0,FD002_17_0
84.3643,True,17,FD002_18_0
100.0,True,1,FD002_19_0
96.5648,True,4,FD002_20_0
90.6571,True,10,FD002_21_0
89.7257,True,11,FD002_22_0
42.9981,False,9,FD002_23_0
89.7257,True,11,FD002_24_0
85.1969,True,16,FD002_25_0
48.7906,False,0,FD002_26_0
41.7872,False,5,FD002_27_0
50.3373,False,0,FD002_28_0
98.8417,True,2,FD002_29_0
45.3891,False,0,FD002_30_0
49.5158,False,20,FD002_31_0
59.3423,False,0,FD002_32_0
95.9321,True,5,FD002_33_0
84.21,True,17,FD002_34_0
86.7792,True,14,FD002_35_0
85.0493,True,16,FD002_36_0
85.3415,True,16,FD002_37_0
90.3568,True,10,FD002_38_0
51.292,False,1,FD002_39_0
49.3168,False,0,FD002_40_0
81.9479,True,22,FD002_41_0
40.8241,False,13,FD002_42_0
50.816,False,1,FD002_43_0
84.21,True,17,FD002_44_0
97.6833,True,3,FD002_45_0
44.2968,False,6,FD002_46_0
49.4027,False,7,FD002_47_0
55.2887,False,0,FD002_48_0
43.7972,False,2,FD002_49_0
53.1662,False,0,FD002_50_0
58.7147,False,2,FD002_51_0
96.7508,True,4,FD002_52_0
100.0,True,1,FD002_53_0
87.9191,True,13,FD002_54_0
97.7358,True,3,FD002_55_0
94.4028,True,6,FD002_56_0
40.8016,False,0,FD002_57_0
96.6417,True,4,FD002_58_0
88.8132,True,12,FD002_59_0
46.0731,False,1,FD002_60_0
82.7471,True,19,FD002_61_0
46.1555,False,2,FD002_62_0
93.4304,True,7,FD002_63_0
80.2192,True,25,FD002_64_0
84.21,True,17,FD002_65_0
93.4304,True,7,FD002_66_0
98.8281,True,2,FD002_67_0
89.5101,True,11,FD002_68_0
40.0826,False,0,FD002_69_0
98.8549,True,2,FD002_70_0
87.7962,True,13,FD002_71_0
42.7133,False,7,FD002_72_0
44.4122,False,12,FD002_73_0
96.6036,True,4,FD002_74_0
43.7902,False,11,FD002_75_0
82.0354,True,21,FD002_76_0
44.0575,False,4,FD002_77_0
44.7778,False,0,FD002_78_0
91.5191,True,9,FD002_79_0
34.1783,False,20,FD002_80_0
94.3242,True,8,FD002_81_0
86.9123,True,14,FD002_82_0
92.3355,True,8,FD002_83_0
47.6892,False,11,FD002_84_0
73.9753,True,37,FD002_85_0
88.6982,True,12,FD002_86_0
43.7972,False,2,FD002_87_0
55.1176,False,15,FD002_88_0
90.6571,True,10,FD002_89_0
48.7906,False,0,FD002_90_0
54.7921,False,1,FD002_91_0
89.619,True,11,FD002_92_0
87.5428,True,13,FD002_93_0
61.2581,False,0,FD002_94_0
87.9191,True,13,FD002_95_0
48.3569,False,3,FD002_96_0
100.0,True,1,FD002_97_0
93.3577,True,7,FD002_98_0
86.046,True,15,FD002_99_0
50.816,False,1,FD002_100_0
36.1575,False,16,FD002_101_0
95.5718,True,5,FD002_102_0
42.0341,False,21,FD002_103_0
40.0634,False,15,FD002_104_0
78.0099,True,29,FD002_105_0
80.5628,True,24,FD002_106_0
98.8281,True,2,FD002_107_0
97.7098,True,3,FD002_108_0
53.1662,False,0,FD002_109_0
34.1783,False,20,FD002_110_0
85.9056,True,15,FD002_111_0
65.8386,False,1,FD002_112_0
36.0011,False,20,FD002_113_0
91.0296,True,10,FD002_114_0
88.1575,True,13,FD002_115_0
84.21,True,17,FD002_116_0
40.7157,False,6,FD002_117_0
47.712,False,23,FD002_118_0
91.3354,True,9,FD002_119_0
36.1011,False,2,FD002_120_0
83.3871,True,18,FD002_121_0
48.2534,False,0,FD002_122_0
35.7378,False,19,FD002_123_0
94.0339,True,8,FD002_124_0
45.9871,False,0,FD002_125_0
40.2698,False,10,FD002_126_0
51.605,False,6,FD002_127_0
58.1167,False,4,FD002_128_0
85.0493,True,16,FD002_129_0
40.2841,False,7,FD002_130_0
46.1551,False,16,FD002_131_0
89.5101,True,11,FD002_132_0
44.1526,False,0,FD002_133_0
82.1953,True,21,FD002_134_0
48.2587,False,15,FD002_135_0
96.6417,True,4,FD002_136_0
100.0,True,1,FD002_137_0
50.3373,False,0,FD002_138_0
87.7962,True,13,FD002_139_0
51.292,False,1,FD002_140_0
94.4028,True,6,FD002_141_0
44.4094,False,7,FD002_142_0
94.4647,True,6,FD002_143_0
53.6067,False,0,FD002_144_0
83.2348,True,20,FD002_145_0
81.9479,True,22,FD002_146_0
47.37,False,4,FD002_147_0
53.1871,False,7,FD002_148_0
82.1617,True,23,FD002_149_0
37.9759,False,16,FD002_150_0
92.4997,True,8,FD002_151_0
39.8615,False,8,FD002_152_0
60.3233,False,0,FD002_153_0
42.1247,False,7,FD002_154_0
53.6067,False,0,FD002_155_0
55.4104,False,7,FD002_156_0
45.7331,False,10,FD002_157_0
77.402,True,30,FD002_158_0
38.974,False,18,FD002_159_0
51.7932,False,0,FD002_160_0
53.6067,False,0,FD002_161_0
49.8322,False,0,FD002_162_0
85.0493,True,16,FD002_163_0
82.1953,True,21,FD002_164_0
42.068,False,3,FD002_165_0
50.8323,False,0,FD002_166_0
36.0011,False,20,FD002_167_0
49.8418,False,3,FD002_168_0
46.1555,False,2,FD002_169_0
90.459,True,10,FD002_170_0
83.5255,True,20,FD002_171_0
45.489,False,1,FD002_172_0
97.6833,True,3,FD002_173_0
87.6708,True,13,FD002_174_0
85.0493,True,16,FD002_175_0
95.5718,True,5,FD002_176_0
92.5792,True,8,FD002_177_0
100.0,True,1,FD002_178_0
47.7049,False,0,FD002_179_0
60.6399,False,0,FD002_180_0
54.229,False,3,FD002_181_0
47.317,False,3,FD002_182_0
85.1969,True,16,FD002_183_0
95.6203,True,5,FD002_184_0
95.5222,True,5,FD002_185_0
43.7303,False,6,FD002_186_0
45.9871,False,0,FD002_187_0
42.1891,False,0,FD002_188_0
85.3415,True,16,FD002_189_0
56.853,False,0,FD002_190_0
47.9249,False,5,FD002_191_0
39.3459,False,0,FD002_192_0
44.4059,False,2,FD002_193_0
100.0,True,1,FD002_194_0
39.0424,False,10,FD002_195_0
55.2887,False,0,FD002_196_0
100.0,True,1,FD002_197_0
51.3175,False,0,FD002_198_0
50.8003,False,2,FD002_199_0
35.7378,False,19,FD002_200_0
49.3168,False,0,FD002_201_0
86.7792,True,14,FD002_202_0
58.3115,False,0,FD002_203_0
44.8184,False,11,FD002_204_0
87.9191,True,13,FD002_205_0
52.2168,False,1,FD002_206_0
48.2534,False,0,FD002_207_0
42.8588,False,0,FD002_208_0
48.3238,False,2,FD002_209_0
90.5591,True,10,FD002_210_0
83.5479,True,18,FD002_211_0
98.8417,True,2,FD002_212_0
86.7792,True,14,FD002_213_0
98.8281,True,2,FD002_214_0
35.7378,False,19,FD002_215_0
47.517,False,7,FD002_216_0
95.5222,True,5,FD002_217_0
42.0745,False,14,FD002_218_0
43.5131,False,0,FD002_219_0
36.9242,False,19,FD002_220_0
90.3568,True,10,FD002_221_0
87.7962,True,13,FD002_222_0
81.7886,True,20,FD002_223_0
91.3354,True,9,FD002_224_0
97.7098,True,3,FD002_225_0
47.1445,False,0,FD002_226_0
48.2534,False,0,FD002_227_0
82.8075,True,21,FD002_228_0
91.4283,True,9,FD002_229_0
47.2044,False,1,FD002_230_0
97.6284,True,3,FD002_231_0
55.2887,False,0,FD002_232_0
48.2893,False,1,FD002_233_0
43.0205,False,1,FD002_234_0
41.9595,False,6,FD002_235_0
54.3823,False,1,FD002_236_0
86.3188,True,15,FD002_237_0
42.368,False,1,FD002_238_0
47.2793,False,12,FD002_239_0
57.9562,False,0,FD002_240_0
47.2044,False,1,FD002_241_0
83.2398,True,21,FD002_242_0
54.0389,False,0,FD002_243_0
36.1011,False,2,FD002_244_0
56.4722,False,0,FD002_245_0
49.8322,False,0,FD002_246_0
86.7792,True,14,FD002_247_0
51.6939,False,3,FD002_248_0
91.0296,True,10,FD002_249_0
89.5101,True,11,FD002_250_0
80.3972,True,24,FD002_251_0
37.6533,False,2,FD002_252_0
97.6833,True,3,FD002_253_0
49.4234,False,9,FD002_254_0
73.7858,True,37,FD002_255_0
95.5222,True,5,FD002_256_0
42.079,False,25,FD002_257_0
98.8142,True,2,FD002_258_0
85.1969,True,16,FD002_259_0
73.1451,True,36,FD002_260_0
