evaluation,id
0.0,WDC WD800AAJS_WD-WCAV3E973409_0
0.0,WDC WD800AAJS_WD-WCAV3E974471_0
0.0,WDC WD800AAJS_WD-WCAV3E974559_0
0.0,WDC WD800AAJS_WD-WMAV3J872643_0
0.0,WDC WD800AAJS_WD-WMAV3J875025_0
0.0,WDC WD800AAJS_WD-WMAV3J876642_0
0.6,WDC WD800AAJS_WD-WMAV3J877106_0
0.5882352941176471,WDC WD800AAJS_WD-WMAV3J877122_0
0.0,WDC WD800AAJS_WD-WMAV3J877125_0
0.04516129032258065,WDC WD800AAJS_WD-WMAV3J935541_0
0.8799999999999999,WDC WD800AAJS_WD-WMAV3J935856_0
0.0,WDC WD800AAJS_WD-WMAV3J935956_0
0.5263157894736842,WDC WD800AAJS_WD-WMAV3J935957_0
0.8333333333333334,WDC WD800AAJS_WD-WMAV3J935959_0
0.625,WDC WD800AAJS_WD-WMAV3J935982_0
