evaluation,id
0.0,WDC WD800AAJS_WD-WCAV3E973409_0
0.0,WDC WD800AAJS_WD-WCAV3E974471_0
0.0,WDC WD800AAJS_WD-WCAV3E974559_0
0.0,WDC WD800AAJS_WD-WMAV3J872643_0
0.0,WDC WD800AAJS_WD-WMAV3J875025_0
0.923076923076923,WDC WD800AAJS_WD-WMAV3J876642_0
0.4444444444444444,WDC WD800AAJS_WD-WMAV3J877106_0
0.15384615384615385,WDC WD800AAJS_WD-WMAV3J877122_0
0.0,WDC WD800AAJS_WD-WMAV3J877125_0
0.6666666666666666,WDC WD800AAJS_WD-WMAV3J935541_0
0.8333333333333334,WDC WD800AAJS_WD-WMAV3J935856_0
0.0,WDC WD800AAJS_WD-WMAV3J935956_0
0.0,WDC WD800AAJS_WD-WMAV3J935957_0
0.888888888888889,WDC WD800AAJS_WD-WMAV3J935959_0
0.7499999999999999,WDC WD800AAJS_WD-WMAV3J935982_0
