evaluation,id
0.14611872146118723,FD003_1_0
0.14953271028037382,FD003_2_0
0.17486338797814208,FD003_3_0
0.13733905579399142,FD003_4_0
0.18390804597701146,FD003_5_0
0.13389121338912133,FD003_6_0
0.08311688311688312,FD003_7_0
0.14035087719298245,FD003_8_0
0.08719346049046323,FD003_9_0
0.07239819004524886,FD003_10_0
0.20253164556962025,FD003_11_0
0.24427480916030533,FD003_12_0
0.21917808219178084,FD003_13_0
0.1904761904761905,FD003_14_0
0.19631901840490798,FD003_15_0
0.10491803278688526,FD003_16_0
0.11721611721611722,FD003_17_0
0.07843137254901959,FD003_18_0
0.16842105263157897,FD003_19_0
0.10702341137123746,FD003_20_0
0.17679558011049726,FD003_21_0
0.2091503267973856,FD003_22_0
0.20382165605095542,FD003_23_0
0.07032967032967033,FD003_24_0
0.20779220779220778,FD003_25_0
0.1568627450980392,FD003_26_0
0.11387900355871887,FD003_27_0
0.19875776397515527,FD003_28_0
0.17391304347826084,FD003_29_0
0.17877094972067037,FD003_30_0
0.2222222222222222,FD003_31_0
0.21333333333333335,FD003_32_0
0.16666666666666669,FD003_33_0
0.07619047619047618,FD003_34_0
0.16666666666666669,FD003_35_0
0.11228070175438597,FD003_36_0
0.11228070175438597,FD003_37_0
0.19753086419753085,FD003_38_0
0.1285140562248996,FD003_39_0
0.21476510067114093,FD003_40_0
0.125,FD003_41_0
0.20779220779220778,FD003_42_0
0.11347517730496454,FD003_43_0
0.22695035460992907,FD003_44_0
0.1927710843373494,FD003_45_0
0.1939393939393939,FD003_46_0
0.1391304347826087,FD003_47_0
0.23703703703703705,FD003_48_0
0.14746543778801843,FD003_49_0
0.26229508196721313,FD003_50_0
0.21192052980132453,FD003_51_0
0.17486338797814208,FD003_52_0
0.256,FD003_53_0
0.20645161290322583,FD003_54_0
0.06584362139917695,FD003_55_0
0.20512820512820512,FD003_56_0
0.18181818181818182,FD003_57_0
0.2302158273381295,FD003_58_0
0.12307692307692307,FD003_59_0
0.21192052980132453,FD003_60_0
0.19999999999999998,FD003_61_0
0.15458937198067632,FD003_62_0
0.16666666666666669,FD003_63_0
0.20512820512820512,FD003_64_0
0.16410256410256413,FD003_65_0
0.25396825396825395,FD003_66_0
0.14285714285714288,FD003_67_0
0.19753086419753085,FD003_68_0
0.24427480916030533,FD003_69_0
0.24060150375939854,FD003_70_0
0.08648648648648648,FD003_71_0
0.16580310880829013,FD003_72_0
0.18181818181818182,FD003_73_0
0.20779220779220778,FD003_74_0
0.14545454545454545,FD003_75_0
0.2807017543859649,FD003_76_0
0.14814814814814814,FD003_77_0
0.1758241758241758,FD003_78_0
0.25196850393700787,FD003_79_0
0.29629629629629634,FD003_80_0
0.10389610389610389,FD003_81_0
0.13008130081300812,FD003_82_0
0.22535211267605632,FD003_83_0
0.1711229946524064,FD003_84_0
0.14096916299559473,FD003_85_0
0.10596026490066224,FD003_86_0
0.24060150375939854,FD003_87_0
0.11307420494699648,FD003_88_0
0.1904761904761905,FD003_89_0
0.22535211267605632,FD003_90_0
0.27350427350427353,FD003_91_0
0.2689075630252101,FD003_92_0
0.2424242424242424,FD003_93_0
0.09065155807365438,FD003_94_0
0.25196850393700787,FD003_95_0
0.07079646017699115,FD003_96_0
0.13559322033898305,FD003_97_0
0.11940298507462686,FD003_98_0
0.3018867924528302,FD003_99_0
0.2831858407079646,FD003_100_0
